Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2565356,-,b'West',b'Singapore',1.34,103.71,8,17,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2018,2,13,0,0,0,0,0,1,0,0.241,156.88,4.1000000000000005,24.1,23.3,0,0,0,95.39,0.17,1013,18,2.6
2018,2,13,1,0,0,0,0,1,0,0.241,166.89000000000001,4.1000000000000005,23.900000000000002,23.400000000000002,0,0,0,96.75,0.17,1013,17,2.6
2018,2,13,2,0,0,0,0,1,0,0.242,164.20000000000002,4,23.8,23.400000000000002,0,0,0,97.34,0.17,1012,16,2.7
2018,2,13,3,0,0,0,0,1,0,0.242,152.29,4,23.8,23.3,0,0,0,97.19,0.17,1012,17,2.8000000000000003
2018,2,13,4,0,0,0,0,7,0,0.242,138.45000000000002,4,23.8,23.3,0,0,0,96.93,0.17,1012,20,2.8000000000000003
2018,2,13,5,0,0,0,0,7,0,0.243,124.11,3.9000000000000004,23.700000000000003,23.200000000000003,0,0,0,97.03,0.17,1012,20,2.7
2018,2,13,6,0,0,0,0,7,0,0.243,109.60000000000001,4,23.6,23.1,0,0,0,97.23,0.17,1013,19,2.6
2018,2,13,7,0,0,0,0,1,0,0.243,95.02,4,24.1,23.200000000000003,0,0,0,94.91,0.17,1013,20,2.6
2018,2,13,8,0,49,410,118,1,0,0.242,80.35000000000001,4,25.200000000000003,23.5,49,410,118,90.48,0.17,1014,22,3
2018,2,13,9,0,82,702,369,1,0,0.242,65.89,4.1000000000000005,26.200000000000003,23.6,82,702,369,85.48,0.17,1015,25,3.1
2018,2,13,10,0,100,828,614,3,0,0.241,51.54,4.2,27,23.6,190,5,193,81.48,0.17,1015,25,3.1
2018,2,13,11,0,162,801,798,3,1,0.241,37.54,4.4,27.8,23.5,360,55,404,77.65,0.17,1014,24,3.1
2018,2,13,12,0,163,856,942,3,1,0.24,24.57,4.5,28.400000000000002,23.5,436,63,493,74.81,0.17,1014,23,3.2
2018,2,13,13,0,166,873,1007,3,1,0.23900000000000002,15.47,4.6000000000000005,28.8,23.400000000000002,471,66,535,72.78,0.17,1013,24,3.2
2018,2,13,14,0,177,851,988,3,1,0.23800000000000002,17.82,4.7,28.900000000000002,23.400000000000002,463,65,526,72.27,0.17,1012,25,3.1
2018,2,13,15,0,164,837,897,3,1,0.23600000000000002,28.95,4.7,28.700000000000003,23.5,413,60,466,73.60000000000001,0.17,1011,27,3.1
2018,2,13,16,0,145,798,734,3,1,0.23500000000000001,42.43,4.800000000000001,28.5,23.6,325,49,361,74.99,0.17,1011,31,3.2
2018,2,13,17,0,123,714,516,3,1,0.234,56.59,4.800000000000001,28,23.700000000000003,216,28,231,77.55,0.17,1011,33,3.2
2018,2,13,18,0,88,551,268,3,1,0.234,71.01,4.7,27,24.1,103,0,103,83.98,0.17,1012,32,2.9000000000000004
2018,2,13,19,0,30,164,43,3,1,0.23500000000000001,85.44,4.7,25.700000000000003,24.1,15,0,15,90.96000000000001,0.17,1012,30,2.5
2018,2,13,20,0,0,0,0,3,1,0.23500000000000001,100.2,4.7,25.3,24.1,0,0,0,93.02,0.17,1013,26,2.5
2018,2,13,21,0,0,0,0,3,1,0.23500000000000001,114.78,4.7,25,24,0,0,0,94.24,0.17,1014,25,2.6
2018,2,13,22,0,0,0,0,3,1,0.23600000000000002,129.28,4.7,24.900000000000002,24,0,0,0,94.71000000000001,0.17,1014,24,2.7
2018,2,13,23,0,0,0,0,3,1,0.23700000000000002,143.53,4.7,24.700000000000003,24,0,0,0,95.99000000000001,0.17,1014,20,2.7
2018,2,14,0,0,0,0,0,3,1,0.23800000000000002,157.05,4.800000000000001,24.6,24,0,0,0,96.75,0.17,1014,19,2.8000000000000003
2018,2,14,1,0,0,0,0,2,1,0.23900000000000002,167.20000000000002,4.9,24.6,24.1,0,0,0,96.86,0.17,1013,20,2.9000000000000004
2018,2,14,2,0,0,0,0,2,1,0.23900000000000002,164.45000000000002,4.9,24.6,24.1,0,0,0,96.82000000000001,0.17,1012,20,3.1
2018,2,14,3,0,0,0,0,2,1,0.23900000000000002,152.42000000000002,5,24.5,24.1,0,0,0,97.35000000000001,0.17,1012,20,3.2
2018,2,14,4,0,0,0,0,2,1,0.23900000000000002,138.52,5,24.400000000000002,24,0,0,0,97.83,0.17,1012,22,3.2
2018,2,14,5,0,0,0,0,2,1,0.23900000000000002,124.15,5,24.400000000000002,24,0,0,0,97.63,0.17,1012,23,3.2
2018,2,14,6,0,0,0,0,2,1,0.23900000000000002,109.61,4.9,24.400000000000002,24,0,0,0,97.45,0.17,1013,25,3.1
2018,2,14,7,0,0,0,0,2,1,0.23800000000000002,95.01,4.9,24.700000000000003,24,0,0,0,96.14,0.17,1013,28,3.2
2018,2,14,8,0,59,314,112,2,1,0.23800000000000002,80.32000000000001,4.9,25.700000000000003,24.200000000000003,61,34,66,91.71000000000001,0.17,1014,30,3.5
2018,2,14,9,0,101,628,358,2,1,0.23800000000000002,65.84,4.9,26.700000000000003,24.200000000000003,175,153,237,86.45,0.17,1014,31,3.9000000000000004
2018,2,14,10,0,120,773,602,2,1,0.23700000000000002,51.46,4.9,27.700000000000003,24.200000000000003,290,226,430,81.51,0.17,1014,29,4.1000000000000005
2018,2,14,11,0,129,853,807,2,1,0.23700000000000002,37.42,4.9,28.400000000000002,24.3,388,272,604,78.35000000000001,0.17,1014,26,4.2
2018,2,14,12,0,136,892,948,2,1,0.23600000000000002,24.37,4.9,28.900000000000002,24.3,457,302,732,76.03,0.17,1013,24,4.1000000000000005
2018,2,14,13,0,145,899,1013,2,1,0.23500000000000001,15.15,5,29.1,24.200000000000003,489,314,793,75.14,0.17,1012,22,4
2018,2,14,14,0,218,792,973,2,1,0.233,17.55,5,29,24.200000000000003,481,315,782,75.48,0.17,1011,21,3.8000000000000003
2018,2,14,15,0,197,784,884,2,1,0.233,28.79,5.1000000000000005,28.8,24.200000000000003,437,294,695,76.16,0.17,1010,22,3.7
2018,2,14,16,0,173,743,722,3,0,0.232,42.33,5.1000000000000005,28.3,24.1,302,32,326,78.02,0.17,1010,23,3.6
2018,2,14,17,0,145,655,506,7,0,0.232,56.53,5.1000000000000005,27.700000000000003,24.1,151,617,491,81.03,0.17,1011,24,3.5
2018,2,14,18,0,102,487,261,7,5,0.233,70.98,5.1000000000000005,26.8,24.400000000000002,102,487,261,86.74,0.17,1011,24,3
2018,2,14,19,0,32,115,41,2,3,0.234,85.43,5,25.8,24.400000000000002,28,28,30,91.96000000000001,0.17,1012,23,2.5
2018,2,14,20,0,0,0,0,7,0,0.23500000000000001,100.22,5,25.400000000000002,24.3,0,0,0,93.54,0.17,1013,22,2.5
2018,2,14,21,0,0,0,0,7,0,0.23500000000000001,114.82000000000001,4.9,25.1,24.1,0,0,0,94.33,0.17,1013,21,2.4000000000000004
2018,2,14,22,0,0,0,0,1,0,0.23500000000000001,129.34,4.9,24.900000000000002,24,0,0,0,94.95,0.17,1014,21,2.3000000000000003
2018,2,14,23,0,0,0,0,1,0,0.23500000000000001,143.63,4.9,24.700000000000003,24,0,0,0,95.88,0.17,1014,19,2.3000000000000003
2018,2,15,0,0,0,0,0,1,0,0.23500000000000001,157.22,4.9,24.5,24,0,0,0,96.95,0.17,1014,16,2.2
2018,2,15,1,0,0,0,0,1,0,0.23500000000000001,167.52,4.9,24.3,24,0,0,0,97.95,0.17,1013,14,2.2
2018,2,15,2,0,0,0,0,1,0,0.23500000000000001,164.70000000000002,5,24.200000000000003,23.900000000000002,0,0,0,98.46000000000001,0.17,1012,12,2.1
2018,2,15,3,0,0,0,0,3,0,0.23500000000000001,152.54,5.1000000000000005,24.200000000000003,23.900000000000002,0,0,0,98.48,0.17,1012,10,2.2
2018,2,15,4,0,0,0,0,1,0,0.23500000000000001,138.59,5.1000000000000005,24.200000000000003,23.900000000000002,0,0,0,98.49000000000001,0.17,1012,7,2.1
2018,2,15,5,0,0,0,0,7,0,0.23600000000000002,124.19,5.1000000000000005,24.200000000000003,23.900000000000002,0,0,0,98.49000000000001,0.17,1012,3,2.1
2018,2,15,6,0,0,0,0,7,0,0.23600000000000002,109.62,5.2,24.200000000000003,24,0,0,0,98.57000000000001,0.17,1013,0,2.1
2018,2,15,7,0,0,0,0,7,0,0.23600000000000002,95,5.2,24.6,24.1,0,0,0,97.3,0.17,1013,359,2.2
2018,2,15,8,0,60,302,111,7,5,0.23600000000000002,80.29,5.300000000000001,25.5,24.400000000000002,60,302,111,93.62,0.17,1014,357,2.7
2018,2,15,9,0,107,603,355,7,0,0.23600000000000002,65.78,5.300000000000001,26.3,24.400000000000002,132,468,324,89.58,0.17,1015,357,2.9000000000000004
2018,2,15,10,0,136,736,595,7,0,0.23500000000000001,51.38,5.4,26.900000000000002,24.400000000000002,218,511,537,86.21000000000001,0.17,1015,356,3
2018,2,15,11,0,194,738,782,7,0,0.234,37.29,5.4,27.400000000000002,24.3,295,539,723,83.11,0.17,1014,353,3.1
2018,2,15,12,0,208,781,921,7,0,0.233,24.17,5.4,27.900000000000002,24.1,423,390,779,79.92,0.17,1013,351,3
2018,2,15,13,0,217,796,986,7,0,0.233,14.83,5.4,28.1,23.900000000000002,431,449,865,78.09,0.17,1012,348,2.8000000000000003
2018,2,15,14,0,212,797,973,7,0,0.232,17.28,5.4,28.200000000000003,23.8,464,65,526,76.94,0.17,1011,349,2.5
2018,2,15,15,0,197,779,881,7,0,0.232,28.64,5.300000000000001,28.5,23.700000000000003,371,458,773,75.24,0.17,1011,354,2.1
2018,2,15,16,0,178,731,719,3,0,0.232,42.25,5.300000000000001,28.6,23.6,345,314,577,74.61,0.17,1011,358,1.8
2018,2,15,17,0,151,637,503,3,0,0.233,56.480000000000004,5.2,28.5,23.900000000000002,234,314,408,76.03,0.17,1011,357,1.8
2018,2,15,18,0,109,453,257,3,0,0.233,70.95,5.2,27.700000000000003,24.1,129,50,145,80.8,0.17,1011,357,1.6
2018,2,15,19,0,30,98,38,3,3,0.233,85.43,5.2,26.700000000000003,24,16,0,16,85.05,0.17,1012,13,1.2000000000000002
2018,2,15,20,0,0,0,0,3,0,0.233,100.23,5.300000000000001,26.3,23.900000000000002,0,0,0,86.73,0.17,1012,37,1.2000000000000002
2018,2,15,21,0,0,0,0,1,0,0.234,114.86,5.300000000000001,26,24,0,0,0,88.98,0.17,1013,46,1.4000000000000001
2018,2,15,22,0,0,0,0,1,0,0.234,129.4,5.300000000000001,25.700000000000003,24.200000000000003,0,0,0,91.31,0.17,1013,46,1.6
2018,2,15,23,0,0,0,0,1,0,0.23500000000000001,143.73,5.300000000000001,25.400000000000002,24.3,0,0,0,93.51,0.17,1013,43,1.6
2018,2,16,0,0,0,0,0,1,0,0.23500000000000001,157.4,5.300000000000001,25.1,24.3,0,0,0,95.49,0.17,1013,39,1.7000000000000002
2018,2,16,1,0,0,0,0,1,0,0.23600000000000002,167.84,5.2,24.8,24.3,0,0,0,97.10000000000001,0.17,1012,34,1.8
2018,2,16,2,0,0,0,0,1,0,0.23600000000000002,164.94,5.1000000000000005,24.5,24.200000000000003,0,0,0,98.36,0.17,1011,29,1.9000000000000001
2018,2,16,3,0,0,0,0,1,0,0.23600000000000002,152.66,5,24.3,24.1,0,0,0,99.01,0.17,1011,26,2
2018,2,16,4,0,0,0,0,7,0,0.23600000000000002,138.65,4.9,24.200000000000003,24,0,0,0,98.92,0.17,1010,26,2.1
2018,2,16,5,0,0,0,0,7,0,0.23600000000000002,124.22,4.800000000000001,24.1,24,0,0,0,99.29,0.17,1011,26,2
2018,2,16,6,0,0,0,0,1,0,0.23700000000000002,109.63,4.7,24,23.900000000000002,0,0,0,99.46000000000001,0.17,1011,25,2
2018,2,16,7,0,0,0,0,1,1,0.23700000000000002,94.99,4.6000000000000005,24.400000000000002,24.1,0,0,0,98.06,0.17,1011,22,2
2018,2,16,8,0,67,230,106,0,0,0.23700000000000002,80.26,4.6000000000000005,25.5,24.400000000000002,67,230,106,93.59,0.17,1012,17,2.4000000000000004
2018,2,16,9,0,135,513,345,1,0,0.23700000000000002,65.73,4.5,26.5,24.3,135,513,345,87.92,0.17,1012,9,2.3000000000000003
2018,2,16,10,0,173,660,585,1,0,0.23600000000000002,51.29,4.5,27.6,24.200000000000003,173,660,585,81.96000000000001,0.17,1012,355,2.1
2018,2,16,11,0,229,687,776,7,0,0.23600000000000002,37.17,4.4,28.5,24.200000000000003,287,564,737,77.76,0.17,1012,342,1.9000000000000001
2018,2,16,12,0,246,733,916,7,0,0.23500000000000001,23.96,4.4,29.1,24.3,468,266,710,75.2,0.17,1011,335,1.7000000000000002
2018,2,16,13,0,259,748,982,7,0,0.23500000000000001,14.5,4.5,29.3,24.400000000000002,490,333,812,74.89,0.17,1010,330,1.5
2018,2,16,14,0,302,681,953,7,0,0.23500000000000001,17.01,4.6000000000000005,29.3,24.5,500,248,737,75.38,0.17,1009,329,1.3
2018,2,16,15,0,286,654,861,6,0,0.234,28.5,4.6000000000000005,29.200000000000003,24.700000000000003,450,123,559,76.54,0.17,1009,336,1
2018,2,16,16,0,257,597,700,7,0,0.234,42.160000000000004,4.7,29.1,24.8,327,382,610,77.82000000000001,0.17,1008,356,0.8
2018,2,16,17,0,215,486,484,7,0,0.234,56.44,4.800000000000001,28.8,24.900000000000002,252,126,322,79.37,0.17,1008,17,0.7000000000000001
2018,2,16,18,0,143,310,244,7,0,0.234,70.93,4.800000000000001,28.1,24.900000000000002,117,8,119,82.62,0.17,1009,36,0.8
2018,2,16,19,0,28,45,31,7,1,0.23500000000000001,85.43,4.9,27.1,24.700000000000003,17,0,17,86.87,0.17,1009,49,1.1
2018,2,16,20,0,0,0,0,3,0,0.23600000000000002,100.25,4.9,26.5,24.6,0,0,0,89.15,0.17,1010,52,1.6
2018,2,16,21,0,0,0,0,7,0,0.23700000000000002,114.9,5,25.900000000000002,24.5,0,0,0,92.25,0.17,1010,52,1.9000000000000001
2018,2,16,22,0,0,0,0,1,0,0.23700000000000002,129.47,5,25.5,24.400000000000002,0,0,0,93.92,0.17,1010,52,2.1
2018,2,16,23,0,0,0,0,7,0,0.23800000000000002,143.84,5,25.200000000000003,24.3,0,0,0,94.78,0.17,1010,49,2.2
2018,2,17,0,0,0,0,0,7,0,0.23900000000000002,157.57,5,24.900000000000002,24.1,0,0,0,95.35000000000001,0.17,1010,45,2.3000000000000003
2018,2,17,1,0,0,0,0,1,0,0.23900000000000002,168.16,5,24.700000000000003,23.900000000000002,0,0,0,95.39,0.17,1009,41,2.2
2018,2,17,2,0,0,0,0,1,0,0.23900000000000002,165.19,5,24.6,23.8,0,0,0,95.27,0.17,1009,37,2.2
2018,2,17,3,0,0,0,0,1,0,0.23800000000000002,152.78,5.1000000000000005,24.5,23.700000000000003,0,0,0,95.31,0.17,1008,31,2.3000000000000003
2018,2,17,4,0,0,0,0,1,0,0.23800000000000002,138.71,5.2,24.400000000000002,23.700000000000003,0,0,0,95.76,0.17,1009,26,2.3000000000000003
2018,2,17,5,0,0,0,0,1,0,0.23700000000000002,124.24000000000001,5.300000000000001,24.3,23.700000000000003,0,0,0,96.2,0.17,1009,21,2.4000000000000004
2018,2,17,6,0,0,0,0,1,0,0.23600000000000002,109.63,5.4,24.3,23.6,0,0,0,96,0.17,1010,17,2.4000000000000004
2018,2,17,7,0,0,0,0,1,0,0.23600000000000002,94.97,5.4,24.6,23.8,0,0,0,95.13,0.17,1010,13,2.4000000000000004
2018,2,17,8,0,73,164,100,1,0,0.23700000000000002,80.22,5.300000000000001,25.6,23.900000000000002,73,164,100,90.4,0.17,1011,11,2.6
2018,2,17,9,0,158,433,336,1,0,0.23700000000000002,65.67,5.2,26.5,23.8,158,433,336,85.02,0.17,1011,11,2.5
2018,2,17,10,0,202,595,574,1,0,0.23700000000000002,51.21,5.2,27.5,23.700000000000003,202,595,574,79.84,0.17,1011,9,2.5
2018,2,17,11,0,214,708,779,1,0,0.23700000000000002,37.04,5.2,28.5,23.8,214,708,779,75.79,0.17,1011,7,2.3000000000000003
2018,2,17,12,0,229,754,919,2,3,0.23600000000000002,23.76,5.2,29.3,23.900000000000002,405,427,796,72.89,0.17,1010,3,2
2018,2,17,13,0,235,773,985,3,0,0.23600000000000002,14.16,5.2,29.8,24.3,511,129,637,72.44,0.17,1009,353,1.6
2018,2,17,14,0,236,766,969,3,0,0.23500000000000001,16.740000000000002,5.2,30,24.6,474,73,544,72.86,0.17,1008,347,1.5
2018,2,17,15,0,223,743,877,2,0,0.234,28.35,5.2,30,24.700000000000003,428,332,720,73.51,0.17,1007,351,1.4000000000000001
2018,2,17,16,0,198,699,716,7,0,0.234,42.08,5.2,29.700000000000003,24.8,324,392,615,75.21000000000001,0.17,1007,1,1.3
2018,2,17,17,0,162,614,502,3,0,0.234,56.39,5.1000000000000005,29.200000000000003,25.1,182,6,186,78.67,0.17,1007,14,1.3
2018,2,17,18,0,112,446,258,3,0,0.233,70.91,5,28.200000000000003,25.200000000000003,131,68,153,83.73,0.17,1007,32,1.3
2018,2,17,19,0,31,102,39,3,3,0.233,85.43,4.9,27,25,21,0,21,88.7,0.17,1008,48,1.4000000000000001
2018,2,17,20,0,0,0,0,2,0,0.233,100.27,4.800000000000001,26.3,24.6,0,0,0,90.66,0.17,1008,55,1.7000000000000002
2018,2,17,21,0,0,0,0,2,0,0.233,114.94,4.800000000000001,25.700000000000003,24.5,0,0,0,93.17,0.17,1009,49,1.8
2018,2,17,22,0,0,0,0,2,0,0.234,129.53,4.800000000000001,25.3,24.400000000000002,0,0,0,94.60000000000001,0.17,1010,34,1.8
2018,2,17,23,0,0,0,0,7,0,0.234,143.94,4.800000000000001,25,24.200000000000003,0,0,0,95.21000000000001,0.17,1010,23,1.7000000000000002
2018,2,18,0,0,0,0,0,0,0,0.234,157.75,4.800000000000001,24.8,24,0,0,0,95.35000000000001,0.17,1010,23,1.6
2018,2,18,1,0,0,0,0,2,0,0.23500000000000001,168.49,4.7,24.5,23.900000000000002,0,0,0,96.22,0.17,1010,24,1.9000000000000001
2018,2,18,2,0,0,0,0,1,0,0.23500000000000001,165.43,4.6000000000000005,24.3,23.700000000000003,0,0,0,96.62,0.17,1009,24,2.2
2018,2,18,3,0,0,0,0,3,0,0.23600000000000002,152.89000000000001,4.5,24.200000000000003,23.6,0,0,0,96.5,0.17,1009,25,2.5
2018,2,18,4,0,0,0,0,1,0,0.23600000000000002,138.77,4.4,24.1,23.5,0,0,0,96.25,0.17,1008,27,2.5
2018,2,18,5,0,0,0,0,3,1,0.23500000000000001,124.27,4.4,23.900000000000002,23.3,0,0,0,96.45,0.17,1009,29,2.3000000000000003
2018,2,18,6,0,0,0,0,3,0,0.234,109.63,4.3,23.6,23.1,0,0,0,97.08,0.17,1009,31,2.1
2018,2,18,7,0,0,0,0,3,0,0.233,94.95,4.3,24.1,23.400000000000002,0,0,0,95.74000000000001,0.17,1009,33,2.1
2018,2,18,8,0,67,223,105,1,0,0.232,80.19,4.3,25.3,23.900000000000002,67,223,105,92,0.17,1010,37,2.5
2018,2,18,9,0,141,489,343,2,3,0.233,65.61,4.3,26.5,23.900000000000002,172,216,262,85.48,0.17,1011,41,2.5
2018,2,18,10,0,184,636,583,1,0,0.233,51.120000000000005,4.3,27.6,23.6,184,636,583,78.79,0.17,1011,41,2.3000000000000003
2018,2,18,11,0,171,783,797,1,0,0.234,36.910000000000004,4.3,28.700000000000003,23.3,171,783,797,72.8,0.17,1010,37,2.1
2018,2,18,12,0,186,823,940,1,0,0.23500000000000001,23.56,4.3,29.5,23.1,186,823,940,68.48,0.17,1009,29,1.9000000000000001
2018,2,18,13,0,195,834,1004,1,0,0.23500000000000001,13.83,4.3,30.1,23.1,195,834,1004,66.32000000000001,0.17,1008,23,1.6
2018,2,18,14,0,191,834,991,2,0,0.23500000000000001,16.48,4.3,30.3,23.6,507,143,645,67.36,0.17,1007,21,1.3
2018,2,18,15,0,191,796,892,2,0,0.23500000000000001,28.22,4.4,30.3,23.700000000000003,442,282,691,67.91,0.17,1007,23,1.2000000000000002
2018,2,18,16,0,182,730,724,3,0,0.23500000000000001,42.01,4.4,30.1,23.5,368,165,490,67.78,0.17,1006,27,1.2000000000000002
2018,2,18,17,0,162,618,504,0,0,0.23600000000000002,56.35,4.4,29.5,23.700000000000003,162,618,504,71.10000000000001,0.17,1007,34,1.2000000000000002
2018,2,18,18,0,116,431,257,3,0,0.23600000000000002,70.9,4.4,28.3,24,39,0,39,77.73,0.17,1008,39,1.5
2018,2,18,19,0,30,98,38,1,0,0.23700000000000002,85.44,4.4,26.8,24.3,30,98,38,86.04,0.17,1008,43,1.7000000000000002
2018,2,18,20,0,0,0,0,1,0,0.23600000000000002,100.3,4.4,26.1,23.900000000000002,0,0,0,87.92,0.17,1009,43,2.2
2018,2,18,21,0,0,0,0,0,0,0.23600000000000002,114.98,4.3,25.5,24,0,0,0,91.42,0.17,1010,41,2.5
2018,2,18,22,0,0,0,0,0,0,0.23500000000000001,129.6,4.3,24.900000000000002,23.900000000000002,0,0,0,94.43,0.17,1010,38,2.6
2018,2,18,23,0,0,0,0,0,0,0.23500000000000001,144.04,4.2,24.5,23.8,0,0,0,95.79,0.17,1010,36,2.6
2018,2,19,0,0,0,0,0,1,0,0.23500000000000001,157.92000000000002,4.1000000000000005,24.200000000000003,23.6,0,0,0,96.56,0.17,1010,35,2.5
2018,2,19,1,0,0,0,0,1,0,0.23500000000000001,168.82,4,24,23.5,0,0,0,96.76,0.17,1009,37,2.5
2018,2,19,2,0,0,0,0,3,0,0.23600000000000002,165.66,3.9000000000000004,23.900000000000002,23.400000000000002,0,0,0,96.91,0.17,1009,40,2.6
2018,2,19,3,0,0,0,0,1,0,0.23600000000000002,152.99,3.8000000000000003,23.900000000000002,23.3,0,0,0,96.52,0.17,1008,42,2.7
2018,2,19,4,0,0,0,0,3,0,0.23600000000000002,138.82,3.7,23.8,23.3,0,0,0,96.84,0.17,1008,42,2.7
2018,2,19,5,0,0,0,0,1,0,0.23600000000000002,124.29,3.7,23.700000000000003,23.3,0,0,0,97.38,0.17,1008,40,2.7
2018,2,19,6,0,0,0,0,1,0,0.23600000000000002,109.63,3.6,23.6,23.3,0,0,0,98.28,0.17,1009,36,2.6
2018,2,19,7,0,0,0,0,1,0,0.23500000000000001,94.93,3.6,24.200000000000003,23.6,0,0,0,96.60000000000001,0.17,1009,33,2.6
2018,2,19,8,0,56,352,116,0,0,0.23500000000000001,80.14,3.6,25.700000000000003,24.200000000000003,56,352,116,91.2,0.17,1009,30,3.1
2018,2,19,9,0,101,638,365,0,0,0.23500000000000001,65.55,3.7,27,24.400000000000002,101,638,365,85.75,0.17,1010,31,2.9000000000000004
2018,2,19,10,0,125,775,612,1,0,0.23500000000000001,51.03,3.7,28.1,24.5,125,775,612,80.86,0.17,1010,31,2.7
2018,2,19,11,0,153,823,812,1,0,0.23500000000000001,36.78,3.8000000000000003,29,24.5,153,823,812,76.86,0.17,1010,31,2.5
2018,2,19,12,0,161,864,954,1,0,0.234,23.35,3.9000000000000004,29.8,24.6,161,864,954,73.55,0.17,1009,29,2.3000000000000003
2018,2,19,13,0,165,881,1021,2,3,0.233,13.49,4,30.200000000000003,24.700000000000003,493,314,799,72.57000000000001,0.17,1008,26,2.2
2018,2,19,14,0,167,870,1002,2,0,0.232,16.22,4.2,30.3,24.900000000000002,499,264,753,72.92,0.17,1007,27,2
2018,2,19,15,0,158,851,909,1,0,0.231,28.080000000000002,4.3,30.1,24.8,158,851,909,73.39,0.17,1006,31,2
2018,2,19,16,0,140,813,744,2,0,0.23,41.93,4.4,29.700000000000003,24.700000000000003,358,262,553,74.79,0.17,1006,40,2.1
2018,2,19,17,0,121,722,521,2,1,0.23,56.32,4.5,29,24.700000000000003,223,374,430,77.79,0.17,1006,46,2.4000000000000004
2018,2,19,18,0,89,553,270,2,1,0.23,70.89,4.6000000000000005,27.900000000000002,24.8,118,326,224,83.05,0.17,1007,50,2.5
2018,2,19,19,0,29,175,43,2,3,0.231,85.44,4.5,26.6,24.6,28,90,35,89.06,0.17,1008,51,2.8000000000000003
2018,2,19,20,0,0,0,0,8,0,0.231,100.32000000000001,4.5,25.900000000000002,24.5,0,0,0,91.92,0.17,1008,50,3.1
2018,2,19,21,0,0,0,0,1,0,0.232,115.03,4.4,25.400000000000002,24.3,0,0,0,93.44,0.17,1009,46,3
2018,2,19,22,0,0,0,0,7,0,0.232,129.67000000000002,4.3,24.900000000000002,24,0,0,0,94.59,0.17,1010,40,2.8000000000000003
2018,2,19,23,0,0,0,0,1,0,0.231,144.15,4.3,24.6,23.8,0,0,0,95.06,0.17,1010,35,2.6
2018,2,20,0,0,0,0,0,3,0,0.231,158.09,4.3,24.3,23.6,0,0,0,95.97,0.17,1010,32,2.5
2018,2,20,1,0,0,0,0,7,0,0.231,169.15,4.2,24.1,23.5,0,0,0,96.41,0.17,1009,29,2.5
2018,2,20,2,0,0,0,0,7,0,0.231,165.89000000000001,4.2,24,23.400000000000002,0,0,0,96.5,0.17,1009,27,2.6
2018,2,20,3,0,0,0,0,7,0,0.232,153.09,4.2,24,23.200000000000003,0,0,0,95.35000000000001,0.17,1008,26,2.6
2018,2,20,4,0,0,0,0,7,0,0.232,138.86,4.2,24,23.1,0,0,0,94.95,0.17,1008,26,2.5
2018,2,20,5,0,0,0,0,7,0,0.232,124.3,4.2,23.900000000000002,23.1,0,0,0,95.46000000000001,0.17,1009,27,2.3000000000000003
2018,2,20,6,0,0,0,0,7,0,0.233,109.62,4.3,23.8,23.1,0,0,0,95.96000000000001,0.17,1009,29,2.2
2018,2,20,7,0,0,0,0,1,0,0.233,94.9,4.4,24.400000000000002,23.400000000000002,0,0,0,94.25,0.17,1010,29,2.2
2018,2,20,8,0,55,360,117,7,3,0.23500000000000001,80.10000000000001,4.5,25.8,23.8,63,144,87,88.58,0.17,1010,28,2.7
2018,2,20,9,0,97,648,366,1,0,0.23600000000000002,65.48,4.5,27,23.900000000000002,97,648,366,83.27,0.17,1010,27,3
2018,2,20,10,0,119,780,611,1,0,0.23700000000000002,50.94,4.6000000000000005,28,24,119,780,611,79.11,0.17,1010,27,3
2018,2,20,11,0,140,837,812,1,0,0.23700000000000002,36.65,4.6000000000000005,28.900000000000002,23.900000000000002,140,837,812,74.67,0.17,1010,27,3
2018,2,20,12,0,146,880,955,1,0,0.23600000000000002,23.150000000000002,4.5,29.6,23.700000000000003,146,880,955,70.73,0.17,1009,28,2.9000000000000004
