Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2018,4,19,7,0,0,0,0,7,0,0.244,90.18,5.5,26.3,25.400000000000002,0,0,0,94.61,0.14,1006,12,1.4000000000000001
2018,4,19,8,0,66,465,179,7,3,0.245,75.96000000000001,5.5,27.3,25.900000000000002,76,341,159,91.97,0.14,1006,17,1.8
2018,4,19,9,0,97,681,424,7,0,0.245,61.300000000000004,5.5,28.1,25.700000000000003,167,414,366,87.01,0.14,1006,24,1.9000000000000001
2018,4,19,10,0,116,782,652,7,0,0.246,46.69,5.6000000000000005,28.700000000000003,25.5,281,382,543,83.03,0.14,1007,28,1.9000000000000001
2018,4,19,11,0,144,809,828,7,0,0.246,32.29,5.6000000000000005,29.3,25.5,384,349,679,80.12,0.14,1006,33,1.8
2018,4,19,12,0,152,838,946,7,0,0.246,18.67,5.7,29.6,25.5,404,443,823,78.58,0.14,1006,38,1.8
2018,4,19,13,0,156,847,990,7,0,0.245,9.86,5.7,29.8,25.400000000000002,507,132,637,77.34,0.14,1005,41,1.7000000000000002
2018,4,19,14,0,181,800,946,9,0,0.245,17.01,5.800000000000001,29.8,25.3,152,3,155,76.94,0.14,1004,45,1.7000000000000002
2018,4,19,15,0,170,774,838,7,0,0.245,30.41,5.800000000000001,29.700000000000003,25.3,403,324,682,77.43,0.14,1003,50,1.8
2018,4,19,16,0,153,720,665,6,0,0.245,44.75,5.800000000000001,29.3,25.5,135,0,135,79.84,0.14,1003,55,2
2018,4,19,17,0,130,611,442,6,0,0.245,59.34,5.9,28.8,25.700000000000003,56,0,56,83.58,0.14,1003,56,2.1
2018,4,19,18,0,88,411,201,7,5,0.245,74,5.9,28.1,26,88,411,201,88.39,0.14,1004,55,2.1
2018,4,19,19,0,11,26,11,7,5,0.247,88.45,5.9,27.3,26,11,26,11,92.88,0.14,1004,52,2.1
2018,4,19,20,0,0,0,0,3,0,0.248,103.46000000000001,5.9,27.1,26,0,0,0,93.81,0.14,1005,49,2.3000000000000003
2018,4,19,21,0,0,0,0,7,0,0.249,118.10000000000001,5.9,26.900000000000002,26,0,0,0,94.72,0.14,1006,46,2.3000000000000003
2018,4,19,22,0,0,0,0,7,0,0.249,132.58,6,26.700000000000003,25.900000000000002,0,0,0,95.55,0.14,1006,43,2.3000000000000003
2018,4,19,23,0,0,0,0,7,0,0.249,146.71,6,26.6,25.900000000000002,0,0,0,95.86,0.14,1006,41,2.3000000000000003
2018,4,20,0,0,0,0,0,7,0,0.249,159.69,6,26.6,25.900000000000002,0,0,0,95.68,0.14,1006,38,2.2
2018,4,20,1,0,0,0,0,7,0,0.249,167.3,6,26.5,25.8,0,0,0,96.02,0.14,1006,36,2.2
2018,4,20,2,0,0,0,0,7,0,0.248,161.16,6,26.400000000000002,25.700000000000003,0,0,0,96.18,0.14,1005,36,2.2
2018,4,20,3,0,0,0,0,7,0,0.247,148.48,6,26.3,25.700000000000003,0,0,0,96.26,0.14,1004,36,2.2
2018,4,20,4,0,0,0,0,7,0,0.246,134.44,5.9,26.3,25.6,0,0,0,95.81,0.14,1004,38,2.3000000000000003
2018,4,20,5,0,0,0,0,7,0,0.245,119.99000000000001,5.9,26.200000000000003,25.5,0,0,0,95.82000000000001,0.14,1003,41,2.3000000000000003
2018,4,20,6,0,0,0,0,7,0,0.245,105.37,5.800000000000001,26.1,25.400000000000002,0,0,0,95.9,0.14,1004,43,2.3000000000000003
2018,4,20,7,0,0,0,0,7,0,0.246,90.13,5.800000000000001,26.400000000000002,25.6,0,0,0,95.28,0.14,1004,45,2.2
2018,4,20,8,0,65,466,178,7,3,0.246,75.92,5.800000000000001,27.200000000000003,26,81,292,152,93,0.14,1005,50,2.6
2018,4,20,9,0,95,682,423,7,0,0.247,61.27,5.800000000000001,27.900000000000002,26,162,439,373,89.57000000000001,0.14,1006,52,2.6
2018,4,20,10,0,115,782,651,7,0,0.248,46.69,5.800000000000001,28.6,25.900000000000002,298,319,517,85.14,0.14,1006,51,2.6
2018,4,20,11,0,144,806,826,7,0,0.249,32.34,5.800000000000001,29.200000000000003,25.700000000000003,322,499,744,81.51,0.14,1006,51,2.4000000000000004
2018,4,20,12,0,155,831,942,7,0,0.25,18.8,5.9,29.700000000000003,25.6,402,446,825,78.65,0.14,1006,50,2.2
2018,4,20,13,0,162,835,984,7,0,0.251,10.200000000000001,6,29.900000000000002,25.400000000000002,502,241,739,76.82000000000001,0.14,1005,48,1.9000000000000001
2018,4,20,14,0,176,804,944,7,0,0.251,17.25,6,30,25.200000000000003,487,133,614,75.49,0.14,1004,45,1.6
2018,4,20,15,0,174,766,833,6,0,0.251,30.560000000000002,6,30,25.1,69,0,69,74.95,0.14,1004,46,1.5
2018,4,20,16,0,161,702,659,6,0,0.25,44.86,6,29.700000000000003,25.1,331,113,411,76.4,0.14,1004,50,1.3
2018,4,20,17,0,141,578,435,9,0,0.25,59.42,6.1000000000000005,29.3,25.400000000000002,24,0,24,79.69,0.14,1004,50,1.2000000000000002
2018,4,20,18,0,97,357,195,6,0,0.249,74.06,6.1000000000000005,28.5,25.400000000000002,100,226,162,83.55,0.14,1004,49,1.2000000000000002
2018,4,20,19,0,9,15,9,7,5,0.249,88.49,6.1000000000000005,27.700000000000003,25.6,9,15,9,88.59,0.14,1005,52,1.1
2018,4,20,20,0,0,0,0,8,0,0.249,103.49000000000001,6,27.3,25.6,0,0,0,90.56,0.14,1006,53,1.2000000000000002
2018,4,20,21,0,0,0,0,3,0,0.25,118.10000000000001,6,27.1,25.6,0,0,0,91.32000000000001,0.14,1006,53,1.2000000000000002
2018,4,20,22,0,0,0,0,7,0,0.25,132.56,6,26.8,25.5,0,0,0,92.62,0.14,1006,53,1.4000000000000001
2018,4,20,23,0,0,0,0,7,0,0.25,146.64000000000001,5.9,26.6,25.5,0,0,0,93.57000000000001,0.14,1007,50,1.5
2018,4,21,0,0,0,0,0,7,0,0.25,159.52,5.9,26.400000000000002,25.5,0,0,0,94.59,0.14,1006,48,1.5
2018,4,21,1,0,0,0,0,7,0,0.25,166.96,5.9,26.200000000000003,25.400000000000002,0,0,0,95.64,0.14,1006,47,1.6
2018,4,21,2,0,0,0,0,7,0,0.25,160.89000000000001,5.800000000000001,26.1,25.400000000000002,0,0,0,95.83,0.14,1005,49,1.6
2018,4,21,3,0,0,0,0,7,0,0.251,148.31,5.800000000000001,26,25.3,0,0,0,95.81,0.14,1004,51,1.5
2018,4,21,4,0,0,0,0,7,0,0.251,134.31,5.800000000000001,26,25.200000000000003,0,0,0,95.31,0.14,1004,56,1.4000000000000001
2018,4,21,5,0,0,0,0,7,0,0.252,119.89,5.7,26,25.1,0,0,0,94.76,0.14,1004,58,1.4000000000000001
2018,4,21,6,0,0,0,0,7,0,0.252,105.29,5.7,26.1,25,0,0,0,93.59,0.14,1004,58,1.3
2018,4,21,7,0,0,0,0,7,0,0.251,90.08,5.7,26.3,25.200000000000003,0,0,0,93.62,0.14,1005,58,1.1
2018,4,21,8,0,77,396,173,7,3,0.251,75.88,5.7,27.200000000000003,25.700000000000003,77,331,158,91.68,0.14,1006,60,1.1
2018,4,21,9,0,113,630,416,7,0,0.251,61.25,5.7,28,25.8,166,421,368,88.02,0.14,1006,65,1.1
2018,4,21,10,0,134,743,643,7,0,0.25,46.69,5.7,28.700000000000003,25.1,277,394,548,80.69,0.14,1006,66,1.1
2018,4,21,11,0,151,796,823,7,0,0.249,32.38,5.7,29.1,24.8,372,377,690,77.8,0.14,1006,75,1.2000000000000002
2018,4,21,12,0,162,821,939,7,0,0.249,18.94,5.800000000000001,29.400000000000002,24.700000000000003,440,355,776,76.10000000000001,0.14,1006,81,1.2000000000000002
2018,4,21,13,0,169,826,981,6,0,0.248,10.53,5.800000000000001,29.6,24.700000000000003,508,187,692,75.09,0.14,1005,81,1.2000000000000002
2018,4,21,14,0,176,805,943,6,0,0.248,17.490000000000002,5.9,29.700000000000003,24.700000000000003,414,41,453,74.59,0.14,1005,75,1.2000000000000002
2018,4,21,15,0,169,774,834,6,0,0.247,30.71,5.9,29.700000000000003,24.700000000000003,422,114,521,74.69,0.14,1004,70,1.2000000000000002
2018,4,21,16,0,153,717,660,9,0,0.247,44.97,5.9,29.5,24.8,107,0,107,76.10000000000001,0.14,1004,70,1.4000000000000001
2018,4,21,17,0,130,608,439,6,0,0.247,59.5,5.9,29.1,25.200000000000003,78,0,78,79.66,0.14,1004,73,1.5
2018,4,21,18,0,87,411,200,6,3,0.246,74.12,5.9,28.3,25.400000000000002,83,0,83,84.42,0.14,1004,77,1.6
2018,4,21,19,0,10,29,11,6,5,0.247,88.53,5.800000000000001,27.5,25.6,10,29,11,89.55,0.14,1005,80,1.6
2018,4,21,20,0,0,0,0,7,0,0.248,103.51,5.800000000000001,27.200000000000003,25.6,0,0,0,90.88,0.14,1005,80,1.8
2018,4,21,21,0,0,0,0,7,0,0.249,118.10000000000001,5.7,26.900000000000002,25.6,0,0,0,92.4,0.14,1006,80,1.8
2018,4,21,22,0,0,0,0,7,0,0.25,132.53,5.6000000000000005,26.700000000000003,25.5,0,0,0,93.24,0.14,1006,77,1.8
2018,4,21,23,0,0,0,0,7,0,0.25,146.56,5.5,26.5,25.400000000000002,0,0,0,93.93,0.14,1006,75,1.8
2018,4,22,0,0,0,0,0,7,0,0.25,159.35,5.5,26.3,25.400000000000002,0,0,0,94.54,0.14,1006,72,1.8
2018,4,22,1,0,0,0,0,7,0,0.251,166.63,5.4,26.1,25.200000000000003,0,0,0,95.04,0.14,1005,70,1.8
2018,4,22,2,0,0,0,0,7,0,0.251,160.63,5.4,25.900000000000002,25.1,0,0,0,95.53,0.14,1005,69,1.7000000000000002
2018,4,22,3,0,0,0,0,7,0,0.25,148.13,5.4,25.8,25,0,0,0,95.09,0.14,1004,68,1.5
2018,4,22,4,0,0,0,0,3,0,0.249,134.18,5.4,25.8,24.8,0,0,0,94.12,0.14,1004,68,1.4000000000000001
2018,4,22,5,0,0,0,0,7,0,0.249,119.79,5.4,25.900000000000002,24.700000000000003,0,0,0,92.88,0.14,1004,69,1.3
2018,4,22,6,0,0,0,0,7,0,0.248,105.21000000000001,5.4,25.900000000000002,24.6,0,0,0,92.51,0.14,1005,71,1.3
2018,4,22,7,0,0,0,0,7,0,0.247,90.03,5.4,26.3,25.1,0,0,0,93.08,0.14,1005,71,1.2000000000000002
2018,4,22,8,0,63,480,181,7,3,0.246,75.84,5.300000000000001,27.700000000000003,25.700000000000003,73,381,166,88.84,0.14,1006,69,1.4000000000000001
2018,4,22,9,0,93,690,425,7,0,0.247,61.230000000000004,5.300000000000001,28.900000000000002,24.900000000000002,172,394,361,79,0.14,1006,63,1.5
2018,4,22,10,0,112,787,652,7,0,0.247,46.7,5.300000000000001,29.700000000000003,24.6,248,471,570,74.35000000000001,0.14,1006,53,1.4000000000000001
2018,4,22,11,0,129,832,832,7,0,0.247,32.44,5.300000000000001,30.3,24.700000000000003,387,350,682,72.02,0.14,1006,52,1.3
2018,4,22,12,0,139,856,948,7,0,0.247,19.080000000000002,5.300000000000001,30.8,24.8,457,313,752,70.34,0.14,1005,58,1.2000000000000002
2018,4,22,13,0,146,860,990,7,0,0.247,10.870000000000001,5.300000000000001,31.1,24.8,430,432,855,69.28,0.14,1004,70,1
2018,4,22,14,0,150,845,954,7,0,0.247,17.73,5.300000000000001,31.200000000000003,24.900000000000002,355,23,377,69.08,0.14,1003,85,0.9
2018,4,22,15,0,147,810,842,9,0,0.246,30.86,5.4,31.1,25,353,35,383,69.91,0.14,1003,98,1
2018,4,22,16,0,138,748,666,9,0,0.246,45.08,5.4,30.700000000000003,25.1,53,0,53,72.17,0.14,1003,99,1.2000000000000002
2018,4,22,17,0,124,628,441,7,0,0.246,59.58,5.5,30,25.5,190,367,376,76.89,0.14,1003,93,1.3
2018,4,22,18,0,87,411,199,7,3,0.246,74.18,5.6000000000000005,29.200000000000003,25.700000000000003,92,301,174,81.45,0.14,1003,84,1.5
2018,4,22,19,0,10,24,10,3,5,0.246,88.57000000000001,5.7,28.200000000000003,26.1,10,24,10,88.46000000000001,0.14,1004,77,1.5
2018,4,22,20,0,0,0,0,3,0,0.247,103.54,5.7,27.700000000000003,26.1,0,0,0,91.10000000000001,0.14,1005,69,1.7000000000000002
2018,4,22,21,0,0,0,0,7,0,0.247,118.10000000000001,5.800000000000001,27.400000000000002,26.1,0,0,0,92.59,0.14,1005,63,1.9000000000000001
2018,4,22,22,0,0,0,0,3,0,0.247,132.5,5.9,27.1,26.1,0,0,0,94.06,0.14,1006,58,2
2018,4,22,23,0,0,0,0,3,0,0.246,146.48,5.9,26.900000000000002,26,0,0,0,94.64,0.14,1006,55,2
2018,4,23,0,0,0,0,0,3,0,0.246,159.17000000000002,5.9,26.700000000000003,25.900000000000002,0,0,0,95.11,0.14,1006,53,1.9000000000000001
2018,4,23,1,0,0,0,0,3,0,0.245,166.29,5.9,26.6,25.700000000000003,0,0,0,94.93,0.14,1005,51,1.7000000000000002
2018,4,23,2,0,0,0,0,7,0,0.245,160.36,5.9,26.400000000000002,25.6,0,0,0,95.28,0.14,1004,49,1.6
2018,4,23,3,0,0,0,0,7,0,0.245,147.95000000000002,6,26.400000000000002,25.400000000000002,0,0,0,94.52,0.14,1003,47,1.5
2018,4,23,4,0,0,0,0,3,0,0.244,134.05,6,26.3,25.3,0,0,0,94.48,0.14,1003,43,1.4000000000000001
2018,4,23,5,0,0,0,0,3,0,0.244,119.69,6,26.3,25.3,0,0,0,94.08,0.14,1003,41,1.4000000000000001
2018,4,23,6,0,0,0,0,3,0,0.243,105.14,5.9,26.200000000000003,25.200000000000003,0,0,0,94.27,0.14,1003,42,1.4000000000000001
2018,4,23,7,0,0,0,0,7,0,0.243,89.98,5.9,26.6,25.6,0,0,0,94.26,0.14,1004,41,1.3
2018,4,23,8,0,69,448,179,7,0,0.243,75.8,5.9,27.700000000000003,26.1,82,287,152,90.85000000000001,0.14,1005,39,1.3
2018,4,23,9,0,101,666,421,7,0,0.243,61.22,5.9,28.700000000000003,25.3,174,385,359,82.04,0.14,1005,28,1.2000000000000002
2018,4,23,10,0,121,767,647,7,0,0.244,46.71,5.9,29.400000000000002,25,290,348,528,77.07000000000001,0.14,1006,13,1
2018,4,23,11,0,165,771,815,7,0,0.244,32.49,5.9,30.1,24.900000000000002,340,440,711,73.91,0.14,1006,5,0.9
2018,4,23,12,0,180,793,929,7,0,0.244,19.23,6,30.5,25,409,411,797,72.33,0.14,1005,8,0.9
2018,4,23,13,0,190,794,969,6,0,0.244,11.200000000000001,6.1000000000000005,30.700000000000003,25,206,10,216,71.57000000000001,0.14,1005,25,0.8
2018,4,23,14,0,206,759,927,6,0,0.244,17.97,6.2,30.6,25,103,0,103,72.14,0.14,1004,39,0.8
2018,4,23,15,0,203,716,817,6,0,0.243,31.02,6.300000000000001,30.3,25.200000000000003,393,63,446,74.2,0.14,1003,51,1
2018,4,23,16,0,184,652,644,9,0,0.243,45.18,6.300000000000001,29.8,25.5,254,20,269,77.66,0.14,1003,62,1.2000000000000002
2018,4,23,17,0,160,521,423,6,0,0.242,59.660000000000004,6.4,29.3,25.8,200,43,222,81.63,0.14,1003,69,1.3
2018,4,23,18,0,105,306,188,6,3,0.243,74.24,6.4,28.6,25.900000000000002,59,0,59,85.34,0.14,1003,70,1.4000000000000001
2018,4,23,19,0,8,9,8,6,5,0.244,88.60000000000001,6.4,27.900000000000002,26.200000000000003,8,9,8,90.62,0.14,1004,69,1.3
2018,4,23,20,0,0,0,0,7,0,0.244,103.56,6.5,27.5,26.200000000000003,0,0,0,92.67,0.14,1005,66,1.4000000000000001
2018,4,23,21,0,0,0,0,7,0,0.244,118.10000000000001,6.5,27.3,26.200000000000003,0,0,0,93.55,0.14,1006,61,1.4000000000000001
2018,4,23,22,0,0,0,0,7,0,0.244,132.47,6.4,27.1,26.1,0,0,0,94.24,0.14,1006,59,1.5
2018,4,23,23,0,0,0,0,7,0,0.245,146.4,6.4,26.900000000000002,26,0,0,0,94.66,0.14,1006,62,1.4000000000000001
2018,4,24,0,0,0,0,0,7,0,0.245,158.99,6.300000000000001,26.8,25.8,0,0,0,94.13,0.14,1005,66,1.3
2018,4,24,1,0,0,0,0,6,0,0.245,165.96,6.300000000000001,26.900000000000002,25.5,0,0,0,92.03,0.14,1005,68,1
2018,4,24,2,0,0,0,0,7,0,0.245,160.1,6.300000000000001,27.1,25.200000000000003,0,0,0,89.15,0.14,1004,62,0.30000000000000004
2018,4,24,3,0,0,0,0,7,1,0.245,147.78,6.300000000000001,27,25.1,0,0,0,89.32000000000001,0.14,1004,279,0.4
2018,4,24,4,0,0,0,0,7,0,0.245,133.93,6.300000000000001,26.700000000000003,25.200000000000003,0,0,0,91.29,0.14,1004,282,0.7000000000000001
2018,4,24,5,0,0,0,0,7,0,0.244,119.59,6.300000000000001,26.6,25.200000000000003,0,0,0,91.79,0.14,1004,283,0.8
2018,4,24,6,0,0,0,0,7,0,0.244,105.07000000000001,6.2,26.5,25.1,0,0,0,92.13,0.14,1005,272,0.8
2018,4,24,7,0,0,0,0,7,0,0.243,89.94,6.1000000000000005,26.700000000000003,25.5,0,0,0,93.09,0.14,1005,261,0.8
2018,4,24,8,0,89,326,169,7,3,0.243,75.77,6.1000000000000005,27.700000000000003,26.1,55,0,55,90.87,0.14,1006,249,1.1
2018,4,24,9,0,140,551,405,7,0,0.243,61.2,6,28.5,25.900000000000002,19,0,19,86.06,0.14,1006,242,1.5
2018,4,24,10,0,165,677,629,7,0,0.244,46.730000000000004,6,28.900000000000002,25.6,109,0,109,82.52,0.14,1006,238,1.9000000000000001
2018,4,24,11,0,185,737,806,7,0,0.244,32.55,6.1000000000000005,29.3,25.6,401,281,638,80.57000000000001,0.14,1006,237,2.2
2018,4,24,12,0,195,770,922,6,0,0.245,19.38,6.1000000000000005,29.8,25.6,481,182,653,78.09,0.14,1006,241,2.5
2018,4,24,13,0,190,793,967,7,0,0.245,11.52,6.1000000000000005,30.1,25.5,485,292,771,76.29,0.14,1005,245,2.6
2018,4,24,14,0,183,790,934,7,0,0.245,18.21,6,30.200000000000003,25.400000000000002,472,268,727,75.53,0.14,1004,248,2.6
2018,4,24,15,0,163,778,829,6,0,0.244,31.17,6,30.200000000000003,25.3,423,130,534,75.09,0.14,1003,252,2.4000000000000004
2018,4,24,16,0,137,744,661,7,0,0.243,45.29,5.9,30.1,25.200000000000003,282,412,571,75.28,0.14,1003,258,2.1
2018,4,24,17,0,110,658,442,7,0,0.242,59.74,5.800000000000001,29.900000000000002,25.5,210,241,332,77.17,0.14,1003,263,1.7000000000000002
2018,4,24,18,0,72,479,202,7,3,0.241,74.3,5.7,29.200000000000003,25.700000000000003,102,71,122,81.24,0.14,1004,270,1.4000000000000001
2018,4,24,19,0,10,48,11,7,5,0.241,88.64,5.6000000000000005,28.400000000000002,25.5,10,48,11,84.32000000000001,0.14,1004,274,1.2000000000000002
2018,4,24,20,0,0,0,0,7,0,0.24,103.57000000000001,5.6000000000000005,28.1,25.3,0,0,0,84.68,0.14,1005,274,1.3
2018,4,24,21,0,0,0,0,7,0,0.24,118.10000000000001,5.5,27.8,25.200000000000003,0,0,0,85.60000000000001,0.14,1006,271,1.4000000000000001
2018,4,24,22,0,0,0,0,7,0,0.241,132.43,5.5,27.5,25.1,0,0,0,86.74,0.14,1006,267,1.4000000000000001
2018,4,24,23,0,0,0,0,7,0,0.241,146.31,5.6000000000000005,27.3,25.1,0,0,0,87.73,0.14,1006,262,1.6
2018,4,25,0,0,0,0,0,7,0,0.24,158.81,5.6000000000000005,27.1,25.1,0,0,0,89.08,0.14,1006,256,1.7000000000000002
2018,4,25,1,0,0,0,0,7,0,0.24,165.64000000000001,5.6000000000000005,26.900000000000002,25.200000000000003,0,0,0,90.49,0.14,1005,248,1.8
2018,4,25,2,0,0,0,0,7,0,0.23900000000000002,159.84,5.7,26.8,25.3,0,0,0,91.56,0.14,1005,241,1.9000000000000001
2018,4,25,3,0,0,0,0,7,0,0.23900000000000002,147.61,5.7,26.700000000000003,25.400000000000002,0,0,0,92.5,0.14,1004,236,2
2018,4,25,4,0,0,0,0,7,0,0.23900000000000002,133.8,5.7,26.6,25.400000000000002,0,0,0,93.38,0.14,1004,235,2
2018,4,25,5,0,0,0,0,7,0,0.23900000000000002,119.5,5.7,26.5,25.400000000000002,0,0,0,93.88,0.14,1004,236,1.9000000000000001
2018,4,25,6,0,0,0,0,7,0,0.23900000000000002,104.99000000000001,5.7,26.5,25.400000000000002,0,0,0,93.60000000000001,0.14,1005,243,1.7000000000000002
2018,4,25,7,0,0,0,0,7,0,0.23800000000000002,89.89,5.7,26.8,25.6,0,0,0,93.01,0.14,1005,254,1.6
2018,4,25,8,0,62,487,182,7,0,0.23900000000000002,75.74,5.6000000000000005,27.8,26,80,315,157,90.01,0.14,1006,265,1.7000000000000002
2018,4,25,9,0,91,694,425,7,0,0.23900000000000002,61.19,5.6000000000000005,28.400000000000002,25.900000000000002,167,414,367,86.51,0.14,1007,271,1.6
2018,4,25,10,0,109,790,650,7,0,0.24,46.75,5.6000000000000005,29,25.5,276,395,546,81.26,0.14,1007,273,1.6
2018,4,25,11,0,139,811,823,7,0,0.24,32.61,5.6000000000000005,29.5,25.200000000000003,386,332,666,77.54,0.14,1006,271,1.5
2018,4,25,12,0,147,840,938,7,0,0.23900000000000002,19.53,5.6000000000000005,29.900000000000002,25,432,363,774,75.17,0.14,1006,266,1.5
2018,4,25,13,0,149,850,981,7,0,0.23900000000000002,11.85,5.6000000000000005,30.200000000000003,24.900000000000002,427,435,852,73.35000000000001,0.14,1005,264,1.5
2018,4,25,14,0,134,861,951,7,0,0.23800000000000002,18.44,5.6000000000000005,30.3,24.8,379,538,889,72.5,0.14,1004,263,1.6
2018,4,25,15,0,130,832,841,7,0,0.23800000000000002,31.32,5.7,30.400000000000002,24.700000000000003,403,299,659,71.72,0.14,1003,261,1.5
2018,4,25,16,0,118,783,668,7,0,0.23700000000000002,45.4,5.7,30.400000000000002,24.900000000000002,200,622,637,72.34,0.14,1003,259,1.3
2018,4,25,17,0,98,693,446,7,0,0.23800000000000002,59.82,5.7,30.3,24.6,217,155,295,71.75,0.14,1003,258,1.1
2018,4,25,18,0,68,508,205,7,3,0.23800000000000002,74.36,5.6000000000000005,29.8,24.6,96,240,161,73.82000000000001,0.14,1004,258,0.9
2018,4,25,19,0,10,57,12,7,5,0.23900000000000002,88.67,5.6000000000000005,29.400000000000002,24,10,57,12,72.9,0.14,1004,261,0.8
2018,4,25,20,0,0,0,0,7,0,0.23900000000000002,103.59,5.6000000000000005,29.400000000000002,23.700000000000003,0,0,0,71.5,0.14,1005,265,0.7000000000000001
2018,4,25,21,0,0,0,0,7,0,0.23900000000000002,118.09,5.6000000000000005,29.5,23.400000000000002,0,0,0,69.59,0.14,1005,271,0.6000000000000001
2018,4,25,22,0,0,0,0,7,0,0.24,132.39000000000001,5.6000000000000005,29.6,23.200000000000003,0,0,0,68.39,0.14,1006,284,0.30000000000000004
2018,4,25,23,0,0,0,0,7,0,0.24,146.22,5.7,29.5,23.200000000000003,0,0,0,68.9,0.14,1006,58,0.2
2018,4,26,0,0,0,0,0,7,0,0.241,158.62,5.800000000000001,29,23.6,0,0,0,72.54,0.14,1006,94,0.6000000000000001
2018,4,26,1,0,0,0,0,7,0,0.241,165.31,5.9,28.400000000000002,24,0,0,0,76.9,0.14,1005,104,0.9
2018,4,26,2,0,0,0,0,7,1,0.242,159.58,5.9,27.8,24.400000000000002,0,0,0,81.76,0.14,1004,113,1.1
2018,4,26,3,0,0,0,0,7,0,0.242,147.43,6,27.3,24.8,0,0,0,86.27,0.14,1004,124,1.1
2018,4,26,4,0,0,0,0,3,0,0.243,133.68,6.1000000000000005,27.1,25.1,0,0,0,88.99,0.14,1004,133,1.1
2018,4,26,5,0,0,0,0,7,0,0.243,119.4,6.2,27.1,25.3,0,0,0,90.08,0.14,1004,139,1
2018,4,26,6,0,0,0,0,7,0,0.244,104.92,6.300000000000001,27.1,25.400000000000002,0,0,0,90.63,0.14,1005,139,0.9
2018,4,26,7,0,0,0,0,7,0,0.245,89.85000000000001,6.300000000000001,27.3,25.700000000000003,0,0,0,90.83,0.14,1005,134,0.6000000000000001
2018,4,26,8,0,91,316,169,7,3,0.245,75.71000000000001,6.300000000000001,28,26.5,90,189,136,91.44,0.14,1006,127,0.4
2018,4,26,9,0,155,505,399,7,0,0.245,61.18,6.300000000000001,28.6,26.3,148,0,148,87.32000000000001,0.14,1006,219,0.1
2018,4,26,10,0,189,627,619,7,0,0.244,46.77,6.300000000000001,29.3,26,320,164,432,82.29,0.14,1006,273,0.4
2018,4,26,11,0,240,647,785,7,0,0.244,32.68,6.300000000000001,29.6,25.8,402,270,629,80.06,0.14,1006,282,0.7000000000000001
2018,4,26,12,0,264,671,896,7,0,0.243,19.69,6.300000000000001,29.700000000000003,25.5,479,197,664,78.37,0.14,1005,282,0.8
2018,4,26,13,0,269,683,937,3,0,0.242,12.17,6.300000000000001,29.700000000000003,25.5,445,51,495,78,0.14,1005,284,0.9
2018,4,26,14,0,302,622,892,7,0,0.242,18.68,6.300000000000001,29.700000000000003,25.400000000000002,402,445,824,77.97,0.14,1004,282,0.8
2018,4,26,15,0,288,582,784,6,0,0.241,31.470000000000002,6.300000000000001,29.6,25.5,398,72,459,78.69,0.14,1004,282,0.7000000000000001
2018,4,26,16,0,250,525,618,9,0,0.24,45.5,6.300000000000001,29.5,25.700000000000003,44,0,44,79.98,0.14,1004,287,0.5
2018,4,26,17,0,198,415,406,9,0,0.24,59.9,6.2,29.400000000000002,25.900000000000002,24,0,24,81.66,0.14,1004,304,0.5
2018,4,26,18,0,116,235,179,9,3,0.23900000000000002,74.41,6.2,29,25.900000000000002,10,0,10,83.33,0.14,1004,320,0.5
2018,4,26,19,0,6,6,6,6,5,0.24,88.7,6.2,28.400000000000002,25.700000000000003,6,6,6,85.44,0.14,1005,340,0.5
2018,4,26,20,0,0,0,0,6,0,0.24,103.60000000000001,6.1000000000000005,28.3,25.6,0,0,0,85.08,0.14,1005,348,0.5
2018,4,26,21,0,0,0,0,9,0,0.241,118.08,6.1000000000000005,28.200000000000003,25.400000000000002,0,0,0,84.9,0.14,1006,357,0.30000000000000004
2018,4,26,22,0,0,0,0,6,0,0.241,132.35,6.1000000000000005,28.1,25.400000000000002,0,0,0,85.12,0.14,1006,41,0.2
2018,4,26,23,0,0,0,0,7,0,0.242,146.13,6.1000000000000005,27.900000000000002,25.400000000000002,0,0,0,86.2,0.14,1007,81,0.30000000000000004
2018,4,27,0,0,0,0,0,7,0,0.243,158.43,6.1000000000000005,27.6,25.400000000000002,0,0,0,87.96000000000001,0.14,1006,78,0.5
2018,4,27,1,0,0,0,0,7,0,0.243,164.99,6.1000000000000005,27.200000000000003,25.5,0,0,0,90.47,0.14,1006,72,0.8
2018,4,27,2,0,0,0,0,6,0,0.243,159.32,6.2,26.900000000000002,25.6,0,0,0,92.5,0.14,1005,71,1
2018,4,27,3,0,0,0,0,6,0,0.243,147.26,6.2,26.6,25.6,0,0,0,94.4,0.14,1005,75,1.1
2018,4,27,4,0,0,0,0,6,0,0.242,133.55,6.2,26.5,25.5,0,0,0,94.49,0.14,1005,81,1.2000000000000002
2018,4,27,5,0,0,0,0,6,0,0.241,119.31,6.2,26.5,25.400000000000002,0,0,0,93.48,0.14,1005,86,1.1
2018,4,27,6,0,0,0,0,6,0,0.241,104.86,6.1000000000000005,26.5,25.1,0,0,0,92.02,0.14,1006,94,1.1
